CUSTOMER_ID,ORDER_ID,item1,item2,item3,item4,RECOMMENDATION 1,RECOMMENDATION 2,RECOMMENDATION 3
448180164,7056147825,100 pc Family Spicy Wings,Cheese Dip - Large,50 pc Family Spicy Wings,,75 pc Family Spicy Wings,40 pc Family Grilled Wings,75 pc Family Grilled Wings
133986702,3865155854,15 pc Grilled Wings,Voodoo Fries - Regular,Ranch Dip - Regular,,Large Buffalo Fries,20 pc Grilled Wings,30 pc Grilled Wings
618529034,2809974464,Regular Buffalo Fries,7 pc Crispy Strips,Ranch Dip - Regular,,Large Buffalo Fries,Voodoo Fries - Regular,Voodoo Fries - Large
235649333,6822048317,10 pc Spicy Wings,Regular Buffalo Fries,Ranch Dip - Regular,,15 pc Grilled Wings,20 pc Grilled Wings,Voodoo Fries - Regular
286692102,7086279196,8 pc Spicy Wings Combo,15 pc Grilled Wings,Blue Cheese Dip - Regular,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo
501704747,1080901131,Ranch Dip - Regular,10 pc Spicy Wings,2 pc Crispy Strips,,Ranch Dip - Large,15 pc Grilled Wings,Blue Cheese Dip - Regular
315918033,1268364080,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
186831072,1080281570,Regular Buffalo Fries,Large Buffalo Fries,30 pc Grilled Wings,,20 pc Grilled Wings,Voodoo Fries - Regular,Cheese Fries - Large
139622147,2136740251,8 pc Spicy Wings Combo,Ranch Dip - Regular,20 Oz Soda,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo
422896212,6856514956,Add 5 Grilled Wings,Ranch Dip - Regular,10 pc Mixed Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
613641739,2178455352,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,8 pc Spicy Wings Combo,,Order Memo Paid,6 pc Spicy Wings Combo,10 pc Grilled Wings Combo
238232271,2662017729,20pc Spicy Feast Deal,8 pc Grilled Wings Combo,Fried Corn - Large,,Flavor Platter,10 pc Spicy Wings Combo,15 pc Spicy Wings
153963067,8746830457,30 pc Family Grilled Wings,Chicken Sub,Regular Buffalo Fries,,Flavor Platter,20 pc Grilled Wings,15 pc Grilled Wings Combo
457144511,5707522838,Regular Buffalo Fries,Fried Corn - Regular,Ranch Dip - Regular,,Large Buffalo Fries,Fried Corn - Large,Voodoo Fries - Regular
946799321,4840008190,10 pc Grilled Wings Combo,Honey Mustard Dip - Regular,Veggie Sticks,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo
632698702,7698022159,10 pc Grilled Wings Combo,Ranch Dip - Regular,Chicken Sub,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo
1775113,6036140536,4 pc Crispy Strips,10 pc Mixed Wings Combo,10 pc Spicy Wings Combo,,15 pc Spicy Wings,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo
751750796,5379223168,25 pc Game Day Pack,Chicken Sub,2 pc Crispy Strips,,Flavor Platter,Fried Corn - Large,15 pc Grilled Wings Combo
805242993,7084612458,Blue Cheese Dip - Regular,Large Buffalo Fries,32 Oz Soda,,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
178137780,5799185747,Ranch Dip - Regular,Large Buffalo Fries,10 pc Grilled Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
574635072,1075535733,20 pc Grilled Wings,20pc Spicy Feast Deal,Veggie Sticks,,Flavor Platter,15 pc Grilled Wings,30 pc Family Grilled Wings
195677449,8615293667,10 pc Spicy Wings,Ranch Dip - Regular,Veggie Sticks Spicy,,Ranch Dip - Large,15 pc Grilled Wings,Honey Mustard Dip - Regular
539777591,1545723882,6 pc Grilled Wings Combo,Add 5 Grilled Wings,15 pc Grilled Wings,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
495386739,2249743423,Fried Corn - Regular,Add 5 Spicy Wings,Veggie Sticks Spicy,,Fried Corn - Large,4 pc Crispy Strips,Cheese Dip - Medium
756507070,8079647515,Large Buffalo Fries,50 pc Grilled Wings,Ranch Dip - Large,,Regular Buffalo Fries,Voodoo Fries - Regular,30 pc Grilled Wings
238999423,9894137829,Ranch Dip - Large,15 pc Spicy Wings,10 pc Spicy Wings,,Ranch Dip - Regular,Blue Cheese Dip - Regular,20 pc Grilled Wings
877256472,975026770,Ranch Dip - Regular,10 pc Grilled Wings Combo,Chicken Sub Combo,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
162075107,865567508,10 pc Spicy Wings Combo,Veggie Sticks Spicy,7 pc Crispy Strips,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo
341197609,9413963808,Veggie Sticks Spicy,Ranch Dip - Regular,15 pc Grilled Wings,,Ranch Dip - Large,25 pc Game Day Pack,Honey Mustard Dip - Regular
604969268,4438125056,10 pc Grilled Wings Combo,Fried Corn - Regular,Add 5 Spicy Wings,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo
459476791,7798663791,15 pc Grilled Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,,20 pc Grilled Wings,30 pc Grilled Wings,Voodoo Fries - Large
645398112,5523082689,Flavor Platter,Regular Buffalo Fries,7 pc Crispy Strips,,20pc Spicy Feast Deal,40 pc Family Grilled Wings,30 pc Family Grilled Wings
329674061,4719128119,2 pc Crispy Strips,10 pc Grilled Wings Combo,Fried Corn - Large,,Dipping Sauce,15 pc Grilled Wings Combo,8 pc Mixed Wings Combo
293594508,3919270379,Chicken Sub Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
271002769,6887117000,Fried Corn - Regular,6 pc Spicy Wings Combo,Dipping Sauce,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Fried Corn - Large
330188707,9168479007,6 pc Grilled Wings Combo,Ranch Dip - Regular,8 pc Spicy Wings Combo,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
703660536,7702240576,30 pc Family Grilled Wings,2 pc Crispy Strips,Add 5 Spicy Wings,,Flavor Platter,20 pc Grilled Wings,40 pc Family Grilled Wings
321094118,9174727995,10 pc Mixed Wings Combo,Veggie Sticks Spicy,2 pc Crispy Strips,,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo
549548713,4210496609,Large Veggie Sticks Spicy,Ranch Dip - Large,10 pc Grilled Wings,,Blue Cheese Dip - Regular,25 pc Game Day Pack,Veggie Sticks Spicy
491059966,2084757272,Fried Corn - Regular,2 pc Crispy Strips,24 pc Family Grilled Wings,,Fried Corn - Large,Dipping Sauce,40 pc Family Grilled Wings
50359042,3054122522,2 pc Crispy Strips,8 pc Crispy Strips Combo,8 pc Grilled Wings Combo,,Dipping Sauce,15 pc Grilled Wings Combo,15 pc Crispy Strips
268790141,3731883966,Regular Buffalo Fries,Fried Corn - Regular,20pc Spicy Feast Deal,,Large Buffalo Fries,Fried Corn - Large,Voodoo Fries - Regular
37237275,3532778112,Fried Corn - Regular,Regular Buffalo Fries,Chicken Sub,,Fried Corn - Large,Voodoo Fries - Regular,Voodoo Fries - Large
165788543,7000527344,10 pc Mixed Wings,Large Buffalo Fries,15 pc Spicy Wings,,15 pc Grilled Wings,Voodoo Fries - Regular,20 pc Grilled Wings
80786157,3031946103,Regular Buffalo Fries,20 Oz Soda,10 pc Grilled Wings Combo,,Large Buffalo Fries,32 Oz Soda,Voodoo Fries - Regular
618221104,2085578287,Large Fruit Punch,Regular Buffalo Fries,6 pc Grilled Wings Combo,,Ranch Dip - Large,Large Buffalo Fries,32 Oz Soda
657101543,1454505686,6 pc Grilled Wings Combo,5 pc Crispy Strips Combo,10 pc Grilled Wings Combo,,30 pc Family Grilled Wings,8 pc Grilled Wings Combo,10 pc Spicy Wings Combo
87471971,6882754725,Ranch Dip - Regular,20 pc Grilled Wings,Large Buffalo Fries,,Ranch Dip - Large,Blue Cheese Dip - Regular,15 pc Grilled Wings
31776797,4183851135,Veggie Sticks,20 pc Grilled Wings,15 pc Spicy Wings,,15 pc Grilled Wings,30 pc Grilled Wings,Large Veggie Sticks
655655109,8517270013,Chicken Sub Combo,Veggie Sticks Spicy,Ranch Dip - Large,,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo
542206341,5684502284,8 pc Spicy Wings Combo,6 pc Spicy Wings Combo,Ranch Dip - Regular,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo
865951221,9517647699,Add 5 Grilled Wings,Veggie Sticks,4 pc Crispy Strips,,Large Veggie Sticks,Carrot Sticks,15 pc Spicy Wings Combo
608387538,6147345626,8 pc Grilled Wings Combo,20 Oz Soda,20pc Spicy Feast Deal,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
810007994,9876264347,Ranch Dip - Regular,Add 5 Spicy Wings,4 pc Crispy Strips,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
237417656,537222391,40 pc Family Grilled Wings,2 pc Crispy Strips,Dipping Sauce,,30 pc Family Grilled Wings,30 pc Grilled Wings,24 pc Family Grilled Wings
18215716,7770307932,Add 5 Spicy Wings,15 pc Grilled Wings Combo,Ranch Dip - Regular,,10 pc Grilled Wings Combo,Fried Corn - Large,30 pc Family Grilled Wings
664194291,9093101396,Fried Corn - Regular,10 pc Spicy Wings Combo,8 pc Grilled Wings Combo,,6 pc Grilled Wings Combo,8 pc Spicy Wings Combo,Fried Corn - Large
434105418,7011445251,Large Buffalo Fries,Large Buffalo Fries,50 pc Mixed Wings,,Regular Buffalo Fries,Voodoo Fries - Regular,Voodoo Fries - Large
999144470,1728450601,10 pc Grilled Wings Combo,2 pc Crispy Strips,8 pc Grilled Wings Combo,,6 pc Grilled Wings Combo,Chicken Sub Combo,6 pc Spicy Wings Combo
510747814,9994959258,2 pc Crispy Strips,Veggie Sticks Spicy,Cheese Dip - Medium,,Dipping Sauce,Large Veggie Sticks Spicy,6 pc Strips Meal for 2
738888561,6163386764,Ranch Dip - Regular,Chicken Sub,10 pc Grilled Wings,,Blue Cheese Dip - Regular,Ranch Dip - Large,7 pc Crispy Strips
104442280,5249892753,Veggie Sticks,Ranch Dip - Regular,Regular Buffalo Fries,,Ranch Dip - Large,Honey Mustard Dip - Regular,Large Carrot Sticks
997867418,9022431604,20 Oz Soda,25 pc Game Day Pack,Ranch Dip - Large,,32 Oz Soda,Veggie Sticks Spicy,Large Veggie Sticks Spicy
682016471,5932543844,6 pc Strips Meal for 2,Blue Cheese Dip - Regular,2 pc Crispy Strips,,Ranch Dip - Large,7 pc Crispy Strips,25 pc Game Day Pack
121423151,259381296,Regular Buffalo Fries,2 pc Crispy Strips,Ranch Dip - Regular,,Large Buffalo Fries,Voodoo Fries - Regular,Voodoo Fries - Large
89991151,1503107562,Large Buffalo Fries,50 pc Family Grilled Wings,Cheese Dip - Large,,Regular Buffalo Fries,Voodoo Fries - Regular,30 pc Family Grilled Wings
934522839,7139989048,Honey Mustard Dip - Regular,15 pc Grilled Wings Combo,Fried Corn - Regular,,Ranch Dip - Regular,Ranch Dip - Large,10 pc Grilled Wings Combo
21896473,8760482431,20pc Spicy Feast Deal,Ranch Dip - Regular,Cheese Fries - Regular,,Flavor Platter,30 pc Family Grilled Wings,15 pc Spicy Wings
666980741,611788846,8 pc Grilled Wings Combo,10 pc Grilled Wings,3 pc Crispy Strips Combo,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
503459037,6560374981,Voodoo Fries - Large,15 pc Spicy Wings,Ranch Dip - Regular,,Regular Buffalo Fries,Large Buffalo Fries,20 pc Grilled Wings
707418381,1949558091,7 pc Crispy Strips,Chicken Sub Combo,Ranch Dip - Large,,10 pc Grilled Wings Combo,15 pc Grilled Wings Combo,15 pc Spicy Wings
349618946,2831402892,Honey Mustard Dip - Regular,20pc Spicy Feast Deal,4 pc Crispy Strips,,Ranch Dip - Regular,Ranch Dip - Large,Blue Cheese Dip - Regular
538941731,47708277,Ranch Dip - Regular,Fried Corn - Regular,7 pc Crispy Strips,,Ranch Dip - Large,Blue Cheese Dip - Regular,Fried Corn - Large
596027475,5689640368,10 pc Spicy Wings Combo,6 pc Grilled Wings Combo,Fried Corn - Large,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
278997156,8578506629,6 pc Grilled Wings Combo,Regular Buffalo Fries,15 pc Spicy Wings,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
911678121,9180642088,15 pc Grilled Wings Combo,4 pc Crispy Strips,Large Veggie Sticks Spicy,,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo
122678877,669155084,24 pc Family Grilled Wings,Veggie Sticks,Ranch Dip - Regular,,Flavor Platter,15 pc Grilled Wings,20 pc Grilled Wings
963812521,7624805553,15 pc Grilled Wings,Large Veggie Sticks Spicy,Large Buffalo Fries,,20 pc Grilled Wings,25 pc Game Day Pack,Veggie Sticks Spicy
266669847,4698972736,Chicken Sub Combo,Ranch Dip - Large,Fried Corn - Regular,,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo
441827757,372297477,Ranch Dip - Regular,20 pc Spicy Wings,Fried Corn - Regular,,Ranch Dip - Large,Blue Cheese Dip - Regular,15 pc Grilled Wings
758317012,9425921603,10 pc Spicy Wings,10 pc Grilled Wings,Regular Buffalo Fries,,15 pc Grilled Wings,15 pc Spicy Wings,20 pc Grilled Wings
998083572,6803182129,10 pc Spicy Wings Combo,Chicken Sub,10 pc Grilled Wings Combo,,Chicken Sub Combo,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo
71807465,8958634456,4 pc Crispy Strips,Honey Mustard Dip - Regular,10 pc Grilled Wings,,Ranch Dip - Regular,Ranch Dip - Large,Blue Cheese Dip - Regular
949861050,2613680475,6 pc Grilled Wings Combo,Carrot Sticks,20pc Spicy Feast Deal,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
125809610,4203606663,Ranch Dip - Regular,Add 5 Spicy Wings,Chicken Sub,,Ranch Dip - Large,Blue Cheese Dip - Regular,4 pc Crispy Strips
893355849,7671508869,10 pc Grilled Wings Combo,Chicken Sub,6 pc Grilled Wings Combo,,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,Chicken Sub Combo
409492037,4324279990,20 pc Grilled Wings,Regular Buffalo Fries,Honey Mustard Dip - Regular,,15 pc Grilled Wings,30 pc Family Grilled Wings,15 pc Spicy Wings
744647367,2093937731,Large Veggie Sticks Spicy,8 pc Grilled Wings Combo,Blue Cheese Dip - Regular,,10 pc Spicy Wings Combo,25 pc Game Day Pack,15 pc Grilled Wings Combo
186767073,9555328985,Ranch Dip - Regular,10 pc Mixed Wings,6 pc Grilled Wings Combo,,Ranch Dip - Large,Blue Cheese Dip - Regular,15 pc Spicy Wings
269072152,7370820866,Fried Corn - Regular,20 pc Grilled Wings,Large Buffalo Fries,,Fried Corn - Large,15 pc Grilled Wings,30 pc Grilled Wings
790139464,4205875203,30 pc Family Grilled Wings,Large Buffalo Fries,Ranch Dip - Large,,Flavor Platter,20 pc Grilled Wings,40 pc Family Grilled Wings
772396660,5419114091,Large Veggie Sticks Spicy,Ranch Dip - Large,8 pc Grilled Wings Combo,,Blue Cheese Dip - Regular,25 pc Game Day Pack,Veggie Sticks Spicy
403788426,7180339239,Ranch Dip - Regular,Add 5 Spicy Wings,15 pc Spicy Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
574719293,2700390696,10 pc Grilled Wings,Ranch Dip - Regular,32 Oz Soda,,Ranch Dip - Large,15 pc Grilled Wings,15 pc Spicy Wings
884958844,8954123244,7 pc Crispy Strips,Ranch Dip - Regular,Chicken Sub,,Ranch Dip - Large,15 pc Spicy Wings,Honey Mustard Dip - Regular
654457402,7806033525,Ranch Dip - Regular,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,,Blue Cheese Dip - Regular,10 pc Spicy Wings Combo,Ranch Dip - Large
686356595,5332500654,40 pc Family Mixed Wings,Large Buffalo Fries,2 pc Crispy Strips,,30 pc Family Grilled Wings,40 pc Family Grilled Wings,24 pc Family Grilled Wings
761589908,1050383316,Regular Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Regular,,Large Buffalo Fries,15 pc Grilled Wings,20 pc Grilled Wings
728198877,535287654,30 pc Family Mixed Wings,Cheese Dip - Medium,Fried Corn - Regular,,Flavor Platter,40 pc Family Grilled Wings,15 pc Grilled Wings Combo
144876623,9656080838,Ranch Dip - Large,2 pc Crispy Strips,10 pc Grilled Wings Combo,,Ranch Dip - Regular,Blue Cheese Dip - Regular,Cheese Fries - Large
438838059,82294768,15 pc Spicy Wings,10 pc Spicy Wings,Ranch Dip - Regular,,15 pc Grilled Wings,20 pc Grilled Wings,7 pc Crispy Strips
952976896,2881013776,Ranch Dip - Regular,10 pc Spicy Wings Combo,6 pc Grilled Wings Combo,,8 pc Grilled Wings Combo,8 pc Spicy Wings Combo,Blue Cheese Dip - Regular
626916782,5652209528,Ranch Dip - Large,32 Oz Soda,30 pc Family Spicy Wings,,Ranch Dip - Regular,Blue Cheese Dip - Regular,20 Oz Soda
966591485,4701348911,Fried Corn - Regular,20 pc Grilled Wings,Voodoo Fries - Large,,Fried Corn - Large,15 pc Grilled Wings,30 pc Grilled Wings
75129874,4419583236,50 pc Grilled Wings,Fried Corn - Large,Large Veggie Sticks Spicy,,Fried Corn - Regular,15 pc Grilled Wings,30 pc Family Grilled Wings
652081163,1185621145,20pc Spicy Feast Deal,Ranch Dip - Regular,2 pc Crispy Strips,,Flavor Platter,30 pc Family Grilled Wings,15 pc Spicy Wings
611185104,4252386472,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,,Ranch Dip - Large,Blue Cheese Dip - Regular,Flavor Platter
816288103,4779394745,Ranch Dip - Large,10 pc Spicy Wings Combo,Chicken Sub Combo,,Ranch Dip - Regular,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo
212568507,8950233928,Ranch Dip - Large,15 pc Grilled Wings Combo,Buffalo Fries,,Ranch Dip - Regular,10 pc Grilled Wings Combo,Blue Cheese Dip - Regular
906774409,6190027165,32 Oz Soda,20pc Spicy Feast Deal,8 pc Spicy Wings Combo,,20 Oz Soda,Flavor Platter,30 pc Family Spicy Wings
297703290,1159134518,Large Buffalo Fries,Add 5 Spicy Wings,10 pc Spicy Wings,,Regular Buffalo Fries,4 pc Crispy Strips,Voodoo Fries - Regular
451722368,2724009354,Chicken Sub,Regular Buffalo Fries,Ranch Dip - Large,,Honey Mustard Dip - Regular,Cheese Dip - Regular,Voodoo Fries - Large
859691862,1654456049,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,10 pc Spicy Wings Combo
646843629,5393176549,Ranch Dip - Regular,2 pc Crispy Strips,10 pc Spicy Wings Combo,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
759071710,8217249975,20pc Spicy Feast Deal,Triple Chocolate Cake,Blue Cheese Dip - Regular,,Flavor Platter,30 pc Family Grilled Wings,15 pc Spicy Wings
699365360,259464238,5 pc Crispy Strips Combo,10 pc Grilled Wings Combo,Ranch Dip - Regular,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,10 pc Spicy Wings Combo
768103555,2320507812,Add 5 Grilled Wings,Chicken Sub,Honey Mustard Dip - Regular,,Cheese Dip - Regular,Legendary Feast Bundle,Cheese Dip - Large
19022927,8419656995,20 pc Grilled Wings,20pc Spicy Feast Deal,Ranch Dip - Large,,Flavor Platter,15 pc Grilled Wings,15 pc Spicy Wings
764351212,5052218810,30 pc Family Grilled Wings,Regular Buffalo Fries,Fried Corn - Large,,Flavor Platter,15 pc Grilled Wings Combo,20 pc Grilled Wings
368273775,3618787551,Add 5 Grilled Wings,10 pc Grilled Wings,Ranch Dip - Regular,,15 pc Grilled Wings,20 pc Grilled Wings,15 pc Mixed Wings
646605683,2364812863,Voodoo Fries - Regular,Ranch Dip - Regular,Fried Corn - Regular,,Regular Buffalo Fries,Large Buffalo Fries,Ranch Dip - Large
466684892,9071741090,Ranch Dip - Regular,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,,Blue Cheese Dip - Regular,8 pc Spicy Wings Combo,Ranch Dip - Large
976003011,7149467494,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,,Ranch Dip - Large,Blue Cheese Dip - Regular,Flavor Platter
8459779,1701147152,Regular Buffalo Fries,15 pc Spicy Wings,10 pc Spicy Wings,,Large Buffalo Fries,Voodoo Fries - Regular,20 pc Grilled Wings
14195453,1823126471,Voodoo Fries - Regular,10 pc Spicy Wings,10 pc Grilled Wings,,Regular Buffalo Fries,Large Buffalo Fries,15 pc Grilled Wings
607878209,5084980857,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,,Ranch Dip - Large,15 pc Grilled Wings,15 pc Spicy Wings
862700405,1643867472,Ranch Dip - Regular,5 pc Crispy Strips Combo,Large Buffalo Fries,,6 pc Spicy Wings Combo,Ranch Dip - Large,8 pc Spicy Wings Combo
911490520,4156759277,Fried Corn - Large,Ranch Dip - Regular,Regular Buffalo Fries,,Ranch Dip - Large,Blue Cheese Dip - Regular,Fried Corn - Regular
185718291,7441080168,Add 5 Grilled Wings,Large Buffalo Fries,Honey Mustard Dip - Regular,,Voodoo Fries - Regular,Voodoo Fries - Large,Cheese Fries - Regular
160856446,4187154551,10 pc Spicy Wings,Ranch Dip - Regular,30 pc Family Grilled Wings,,Ranch Dip - Large,15 pc Grilled Wings,Honey Mustard Dip - Regular
66073318,2973744073,2 pc Crispy Strips,10 pc Spicy Wings,Ranch Dip - Regular,,15 pc Grilled Wings,Dipping Sauce,20 pc Grilled Wings
767973667,7273483976,8 pc Grilled Wings Combo,2 pc Crispy Strips,Ranch Dip - Large,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
130208692,5364917317,10 pc Grilled Wings,15 pc Mixed Wings Combo,Ranch Dip - Regular,,15 pc Grilled Wings,20 pc Grilled Wings,15 pc Spicy Wings
746813255,8043173859,4 pc Crispy Strips,Ranch Dip - Regular,Fried Corn - Large,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
836624898,4737640060,Chicken Sub Combo,Add 5 Spicy Wings,8 pc Spicy Wings Combo,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo
120452466,8858825974,Ranch Dip - Large,10 pc Spicy Wings,8 pc Spicy Wings Combo,,Ranch Dip - Regular,Blue Cheese Dip - Regular,15 pc Grilled Wings
478405266,4994545499,10 pc Spicy Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo
770544200,7689683783,Ranch Dip - Regular,8 pc Grilled Wings Combo,3 pc Crispy Strips Combo,,Ranch Dip - Large,Blue Cheese Dip - Regular,10 pc Spicy Wings Combo
53871260,3411198475,Large Buffalo Fries,20pc Spicy Feast Deal,10 pc Spicy Wings,,Regular Buffalo Fries,Flavor Platter,Voodoo Fries - Regular
521531429,70604594,Ranch Dip - Regular,10 pc Grilled Wings,20 pc Grilled Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
536807702,1507034645,15 pc Mixed Wings Combo,Dipping Sauce,6 pc Strips Meal for 2,,10 pc Grilled Wings Combo,30 pc Family Grilled Wings,15 pc Grilled Wings Combo
812996822,7888834332,8 pc Grilled Wings Combo,Honey Mustard Dip - Regular,10 pc Spicy Wings Combo,,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo
963586826,8380919764,Regular Buffalo Fries,Ranch Dip - Large,15 pc Grilled Wings,,Large Buffalo Fries,Blue Cheese Dip - Regular,Voodoo Fries - Regular
851037988,6822445460,Ranch Dip - Large,4 pc Crispy Strips,20pc Spicy Feast Deal,,Ranch Dip - Regular,Blue Cheese Dip - Regular,15 pc Crispy Strips
915206357,3732411939,Fried Corn - Regular,10 pc Spicy Wings Combo,20 Oz Soda,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Fried Corn - Large
745165274,1923488668,Regular Buffalo Fries,Chicken Sub,Ranch Dip - Regular,,Large Buffalo Fries,Voodoo Fries - Regular,Honey Mustard Dip - Regular
758694283,618291691,Ranch Dip - Regular,10 pc Grilled Wings,8 pc Grilled Wings Combo,,Ranch Dip - Large,15 pc Grilled Wings,Blue Cheese Dip - Regular
713525315,1092694676,Dipping Sauce,8 pc Spicy Wings Combo,Regular Buffalo Fries,,Order Memo Paid,6 pc Grilled Wings Combo,2 pc Crispy Strips
649325596,9364692067,6 pc Spicy Wings Combo,Regular Buffalo Fries,Dipping Sauce,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
446654597,5161768194,5 pc Crispy Strips Combo,Ranch Dip - Regular,Large Veggie Sticks Spicy,,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo
427924801,5908298048,Ranch Dip - Regular,10 pc Grilled Wings,7 pc Crispy Strips,,Ranch Dip - Large,Blue Cheese Dip - Regular,15 pc Grilled Wings
449452169,3370585795,6 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Spicy Wings Combo,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo
710637675,946319589,Fried Corn - Regular,8 pc Spicy Wings Combo,10 pc Spicy Wings Combo,,6 pc Grilled Wings Combo,Fried Corn - Large,5 pc Crispy Strips Combo
209052206,7411304720,Large Buffalo Fries,Chicken Sub,Chicken Sub Combo,,Regular Buffalo Fries,Voodoo Fries - Regular,Voodoo Fries - Large
168662328,4677390738,Fried Corn - Large,24 pc Family Spicy Wings,Regular Buffalo Fries,,Fried Corn - Regular,24 pc Family Mixed Wings,30 pc Family Spicy Wings
692168764,273860650,Add 5 Grilled Wings,20pc Spicy Feast Deal,Blue Cheese Dip - Regular,,Flavor Platter,30 pc Family Spicy Wings,15 pc Spicy Wings Combo
919445409,7403751667,10 pc Grilled Wings Combo,4 pc Crispy Strips,Regular Buffalo Fries,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo
752881091,7319050711,Large Buffalo Fries,32 Oz Soda,10 pc Spicy Wings,,Regular Buffalo Fries,20 Oz Soda,Voodoo Fries - Regular
756354273,5641766138,Flavor Platter,Ranch Dip - Regular,15 pc Grilled Wings,,20pc Spicy Feast Deal,40 pc Family Grilled Wings,30 pc Family Grilled Wings
217635530,9903102409,Veggie Sticks Spicy,20pc Spicy Feast Deal,Large Buffalo Fries,,Flavor Platter,25 pc Game Day Pack,30 pc Family Spicy Wings
324291585,3142443485,10 pc Grilled Wings,Large Buffalo Fries,10 pc Spicy Wings,,15 pc Grilled Wings,15 pc Spicy Wings,20 pc Grilled Wings
620306087,1880225523,Veggie Sticks Spicy,Large Buffalo Fries,Flavor Platter,,Voodoo Fries - Regular,25 pc Game Day Pack,Large Veggie Sticks Spicy
